gene_symbol,uniprotkb_ac
FASN,P49327
FASN,P49327
POU3F4,P49335
POU3F4,P49335
CDK8,P49336
FNTA,P49354
FNTB,P49356
DHPS,P49366
CCT3,P49368
MRPL19,P49406
ARRB1,P49407
TUFM,P49411
AMPH,P49418
ALDH7A1,P49419
CDC34,P49427
INPP1,P49441
INPP1,P49441
CYB561,P49447
CYB561,P49447
GLUD2,P49448
CENPA,P49450
CENPF,P49454
SRP9,P49458
UBE2A,P49459
PCYT1A,P49585
PCYT1A,P49585
AARS,P49588
CARS,P49589
HARS2,P49590
SARS,P49591
PPM1F,P49593
DGKG,P49619
TTPA,P49638
HOXA1,P49639
EVX1,P49640
MAN2A2,P49641
PRIM1,P49642
PRIM2,P49643
CASP4,P49662
CSNK1E,P49674
CSNK1E,P49674
STAR,P49675
CXCR3,P49682
PRLHR,P49683
PRLHR,P49683
GPR15,P49685
ARL4D,P49703
ARL4D,P49703
CTCF,P49711
CEBPA,P49715
CEBPD,P49716
PSMB3,P49720
PSMB2,P49721
MCM2,P49736
THBS3,P49746
COMP,P49747
ACADVL,P49748
YLPM1,P49750
ACOT2,P49753
VPS41,P49754
TMED10,P49755
RBM25,P49756
NUMB,P49757
RGS6,P49758
CLK1,P49759
CLK2,P49760
CLK3,P49761
PGF,P49763
PGF,P49763
VEGFB,P49765
VEGFC,P49767
PSEN1,P49768
EIF2B2,P49770
FLT3LG,P49771
FLT3LG,P49771
HINT1,P49773
RARRES1,P49788
FHIT,P49789
FHIT,P49789
NUP153,P49790
RANBP2,P49792
RGS19,P49795
RGS19,P49795
RGS3,P49796
RGS4,P49798
RGS7,P49802
RGS7,P49802
PSEN2,P49810
TSC2,P49815
NDUFV1,P49821
GSK3A,P49840
GSK3B,P49841
STK19,P49842
TAF6,P49848
TAF6,P49848
KLK7,P49862
KLK7,P49862
GZMK,P49863
SULT1E1,P49888
DIO1,P49895
SMCP,P49901
NT5C2,P49902
NT5C2,P49902
SEPHS1,P49903
SELENOP,P49908
SELENOP,P49908
ZNF165,P49910
ZNF165,P49910
CAMP,P49913
CAMP,P49913
MTHFS,P49914
GMPS,P49915
LIG3,P49916
LIG4,P49917
LIG4,P49917
CDKN1C,P49918
MRE11,P49959
ENTPD1,P49961
AGTR2,P50052
AGTR2,P50052
KHK,P50053
RBP2,P50120
HNMT,P50135
GNAQ,P50148
GNG4,P50150
GNG4,P50150
GNG10,P50151
GNG10,P50151
IDH3A,P50213
MNX1,P50219
MEOX1,P50221
MEOX2,P50222
SULT1A1,P50225
SULT1A1,P50225
SULT1A2,P50226
SULT1A2,P50226
SULT1A2,P50226
SULT1A2,P50226
CRIP1,P50238
MMP14,P50281
PPOX,P50336
PPOX,P50336
NPY4R,P50391
NPY4R,P50391
GDI2,P50395
EMD,P50402
HTR6,P50406
CPT1A,P50416
GATM,P50440
SLC26A2,P50443
SLC26A2,P50443
SERPINB8,P50452
SERPINB8,P50452
SERPINB9,P50453
SERPINB9,P50453
SERPINH1,P50454
SERPINH1,P50454
LHX2,P50458
CSRP3,P50461
PDLIM4,P50479
ST13,P50502
MXI1,P50539
PEX5,P50542
PEX5,P50542
ERF,P50548
ETV1,P50549
VASP,P50552
ASCL1,P50553
DNM2,P50570
METAP2,P50579
NUDT2,P50583
NUDT2,P50583
TNFSF10,P50591
TUB,P50607
CDK7,P50613
CDK7,P50613
TOB1,P50616
TOB1,P50616
HLCS,P50747
HLCS,P50747
KNTC1,P50748
RASSF2,P50749
RASSF2,P50749
CDK9,P50750
LRBA,P50851
RNF144A,P50876
RNF144A,P50876
BCAM,P50895
BCAM,P50895
PPT1,P50897
RPL14,P50914
RPL14,P50914
CCT8,P50990
CCT4,P50991
ATP1A2,P50993
ANXA11,P50995
ANXA11,P50995
PAPOLA,P51003
FXR1,P51114
FXR2,P51116
GZMM,P51124
GZMM,P51124
GZMM,P51124
RAB5C,P51148
RAB5C,P51148
RAB7A,P51149
RAB9A,P51151
RAB9A,P51151
RAB13,P51153
RAB13,P51153
RAB28,P51157
RAB27A,P51159
RAB27A,P51159
PDE6C,P51160
FABP6,P51161
ATP4B,P51164
SCNN1B,P51168
SCNN1G,P51170
SCNN1D,P51172
SCNN1D,P51172
PLCD1,P51178
DAP,P51397
DAP,P51397
DAP3,P51398
DAP3,P51398
RORC,P51449
BLK,P51451
DUSP3,P51452
INSL3,P51460
ZNF80,P51504
ZNF80,P51504
ZNF81,P51508
ZNF81,P51508
MMP15,P51511
MMP16,P51512
NOVA1,P51513
ZNF83,P51522
ZNF83,P51522
ZNF84,P51523
ZNF84,P51523
DNA2,P51530
SMARCA2,P51531
SMARCA2,P51531
SMARCA4,P51532
SMARCA4,P51532
IDH3G,P51553
GALK1,P51570
SSR4,P51571
SSR4,P51571
BCAP31,P51572
BCAP31,P51572
P2RX1,P51575
TPMT,P51580
TPMT,P51580
P2RY4,P51582
BRCA2,P51587
CYP2J2,P51589
RENBP,P51606
MECP2,P51608
HCFC1,P51610
IRAK1,P51617
CAV2,P51636
ALDH3A2,P51648
ALDH5A1,P51649
GPC3,P51654
HSD17B4,P51659
PSMD7,P51665
UBE2D1,P51668
CCL11,P51671
GPM6A,P51674
GPM6A,P51674
CCR3,P51677
CCR3,P51677
CCR4,P51679
CCR4,P51679
CCR5,P51681
CCR5,P51681
CCR6,P51684
CCR6,P51684
CCR8,P51685
CCR9,P51686
SUOX,P51687
SUOX,P51687
SGSH,P51688
ARSD,P51689
ARSE,P51690
ARSE,P51690
STAT5B,P51692
APLP1,P51693
USP11,P51784
USP11,P51784
ZNF157,P51786
KCNQ1,P51787
CLCN2,P51788
CLCN3,P51790
CLCN4,P51793
CLCN5,P51795
CLCN6,P51797
CLCN6,P51797
CLCN6,P51797
CLCN7,P51798
CLCNKA,P51800
CLCNKB,P51801
PLXNA3,P51805
PLXNA3,P51805
DYNLT3,P51808
VAMP7,P51809
GPR143,P51810
XK,P51811
RPS6KA3,P51812
BMX,P51813
BMX,P51813
ZNF41,P51814
ZNF75D,P51815
AFF2,P51816
PRKX,P51817
AFF1,P51825
AFF3,P51826
AFF3,P51826
ADCY7,P51828
ADCY7,P51828
GUCY2F,P51841
NR0B1,P51843
TKTL1,P51854
AKR1D1,P51857
HDGF,P51858
CDR1,P51861
TDGF1P3,P51864
CASP5,P51878
LUM,P51884
PRELP,P51888
PRELP,P51888
CNN1,P51911
CCNH,P51946
MNAT1,P51948
NEK2,P51955
NEK3,P51956
NEK4,P51957
CCNG1,P51959
CCNG1,P51959
UBE2E1,P51965
NDUFA8,P51970
HNRNPA3,P51991
HNRNPA3,P51991
FUT6,P51993
FUT6,P51993
MYOM1,P52179
RND2,P52198
PGD,P52209
HNRNPM,P52272
KPNA2,P52292
KPNA2,P52292
KPNA1,P52294
KPNA1,P52294
NCBP2,P52298
RAP1GDS1,P52306
JAK3,P52333
DGKE,P52429
POLR2H,P52434
POLR2J,P52435
MAP2K6,P52564
ARHGDIA,P52565
ARHGDIA,P52565
ARHGDIB,P52566
ARHGDIB,P52566
SLC7A2,P52569
AGFG1,P52594
HNRNPF,P52597
HNRNPF,P52597
STAT2,P52630
GTF2A1,P52655
GTF2A2,P52657
GTF2A2,P52657
MSH6,P52701
KIF11,P52732
VAV2,P52735
ZNF133,P52736
ZNF133,P52736
ZNF133,P52736
ZNF133,P52736
ZNF136,P52737
ZNF136,P52737
ZNF140,P52738
ZNF131,P52739
ZNF131,P52739
ZNF132,P52740
ZNF134,P52741
ZNF135,P52742
ZNF137P,P52743
ZNF138,P52744
ZNF138,P52744
ZNF138,P52744
ZNF142,P52746
ZNF142,P52746
ZNF143,P52747
RBM5,P52756
CHN2,P52757
RIDA,P52758
SMS,P52788
HK2,P52789
HK3,P52790
EFNA3,P52797
EFNA4,P52798
EFNB2,P52799
EFNA5,P52803
MRPL12,P52815
STC1,P52823
DGKQ,P52824
NDST1,P52848
NDST2,P52849
THOP1,P52888
AKR1C2,P52895
AKR1C2,P52895
CAPZA1,P52907
HMGA2,P52926
CRIP2,P52943
PDX1,P52945
NUP98,P52948
GBX2,P52951
NKX2-5,P52952
LBX1,P52954
ART1,P52961
ART1,P52961
BLVRA,P53004
BLVRA,P53004
SLC25A1,P53007
PPP5C,P53041
PLK1,P53350
DAPK1,P53355
DAPK1,P53355
ARFIP2,P53365
ARFIP1,P53367
ARFIP1,P53367
NUDT6,P53370
NUBP1,P53384
ACLY,P53396
COL4A4,P53420
COL4A4,P53420
FOSB,P53539
CEBPG,P53567
CEBPG,P53567
METAP1,P53582
SUCLG1,P53597
MVD,P53602
PGGT1B,P53609
RABGGTB,P53611
COPB1,P53618
COPB1,P53618
COPA,P53621
CTSC,P53634
CTSC,P53634
LIMK1,P53667
LIMK2,P53671
CRYBA2,P53672
CRYBA2,P53672
CRYBA4,P53673
CRYBA4,P53673
CRYBB1,P53674
CRYBB1,P53674
CLTCL1,P53675
AP3M2,P53677
AP3M2,P53677
AP2S1,P53680
HCCS,P53701
HCCS,P53701
ITGA8,P53708
MAPK12,P53778
MAPK10,P53779
SLC5A3,P53794
SLC5A3,P53794
PTTG1IP,P53801
PTTG1IP,P53801
POLR2K,P53803
TTC3,P53804
TTC3,P53804
RCAN1,P53805
SMTN,P53814
PLA2G16,P53816
SLC16A1,P53985
SLC16A1,P53985
IST1,P53990
SEC24C,P53992
SEC24C,P53992
SUB1,P53999
SUB1,P53999
POLG,P54098
POLG,P54098
CLNS1A,P54105
CLNS1A,P54105
CRISP1,P54107
CRISP1,P54107
CRISP3,P54108
CRISP3,P54108
BLM,P54132
BLM,P54132
RARS,P54136
HIRA,P54198
SLC18A1,P54219
SLC18A1,P54219
ATXN3,P54252
ATXN3,P54252
ATXN1,P54253
ATXN1,P54253
HAP1,P54257
HAP1,P54257
ATN1,P54259
ATN1,P54259
TERF1,P54274
PMS1,P54277
PMS1,P54277
PMS2,P54278
CACNB3,P54284
CACNA2D1,P54289
CACNA2D1,P54289
MYOM2,P54296
MYOM2,P54296
PNLIPRP1,P54315
PNLIPRP1,P54315
PNLIPRP2,P54317
OAZ1,P54368
YARS,P54577
USP14,P54578
PRKAG1,P54619
PRKAA2,P54646
HSPA2,P54652
BCAT1,P54687
ATP12A,P54707
ATP1B3,P54709
FXYD2,P54710
RAD23A,P54725
RAD23B,P54727
PDE1A,P54750
EPHB3,P54753
EPHA5,P54756
EPHB4,P54760
EPHB1,P54762
EPHA4,P54764
EPHA4,P54764
ARSF,P54793
ARSF,P54793
NAGLU,P54802
GALC,P54803
AK2,P54819
PRRX1,P54821
GAS1,P54826
PTPN5,P54829
PTPN5,P54829
GYS2,P54840
NRL,P54845
EMP1,P54849
EMP2,P54851
EMP2,P54851
EMP3,P54852
EMP3,P54852
UGT2B15,P54855
HMGCS2,P54868
ALDH18A1,P54886
ALDH18A1,P54886
NAPA,P54920
ADPRH,P54922
ADPRH,P54922
SLURP1,P55000
MFAP2,P55001
MFAP2,P55001
AIF1,P55008
EIF5,P55010
EIF5,P55010
SLC12A2,P55011
SLC12A3,P55017
SLC12A3,P55017
PSMD4,P55036
DRG2,P55039
GEM,P55040
GEM,P55040
RRAD,P55042
RRAD,P55042
NR1H2,P55055
NR1H2,P55055
APOC4,P55056
PLTP,P55058
CSE1L,P55060
TMBIM6,P55061
AQP5,P55064
VCP,P55072
DIO3,P55073
FGF8,P55075
MFAP1,P55081
MFAP3,P55082
MFAP3,P55082
MFAP4,P55083
HADHB,P55084
F2RL1,P55085
AQP4,P55087
UCN,P55089
INHBC,P55103
GDF10,P55107
MANF,P55145
MANF,P55145
MTTP,P55157
NCKAP1L,P55160
AFDN,P55196
AFDN,P55196
MLLT10,P55197
MLLT6,P55198
MLLT6,P55198
ELL,P55199
BRPF1,P55201
NAP1L1,P55209
NAP1L1,P55209
CASP7,P55210
CASP7,P55210
CASP9,P55211
CASP6,P55212
GP2,P55259
ADK,P55263
ADAR,P55265
ADAR,P55265
LAMB2,P55268
LAMB2,P55268
CDKN2D,P55273
CDKN2D,P55273
CDH4,P55283
CDH6,P55285
CDH8,P55286
CDH11,P55287
CDH12,P55289
CDH12,P55289
CDH13,P55290
CDH15,P55291
FOXG1,P55316
FOXA1,P55317
FOXA3,P55318
TPD52,P55327
LIM2,P55344
PRMT2,P55345
PRMT2,P55345
PKNOX1,P55347
SEC13,P55735
SNU13,P55769
SNU13,P55769
PAX9,P55771
CCL23,P55773
CCL23,P55773
CCL18,P55774
NPEPPS,P55786
GFER,P55789
HNRNPH2,P55795
HNRNPH2,P55795
XG,P55808
OXCT1,P55809
SH3BGR,P55822
SH3BGR,P55822
SH3BGR,P55822
UCP2,P55851
SUMO3,P55854
EIF3B,P55884
EIF3B,P55884
RAG2,P55895
RAG2,P55895
FCGRT,P55899
FCGRT,P55899
UCP3,P55916
BID,P55957
BID,P55957
ATP5J2,P56134
ATP5MF,P56134
GFRA1,P56159
GFRA1,P56159
DLX1,P56177
DLX5,P56178
DLX6,P56179
TPTE,P56180
TPTE,P56180
TPTE,P56180
NDUFV3,P56181
RRP1,P56182
MARS,P56192
ITGA1,P56199
CTSW,P56202
CTSW,P56202
ARPP19,P56211
ARPP19,P56211
MAZ,P56270
CMC4,P56277
MTCP1,P56278
TCL1A,P56279
POLE2,P56282
P2RX3,P56373
P2RX3,P56373
AP1S2,P56377
C14orf2,P56378
ATP5MPL,P56378
ATP5E,P56381
ATP5F1E,P56381
ATP5I,P56385
ATP5ME,P56385
LGALS4,P56470
HDAC4,P56524
EIF6,P56537
EIF6,P56537
CAV3,P56539
CAV3,P56539
CTBP2,P56545
CTBP2,P56545
DSCR4,P56555
NDUFA6,P56556
TMEM50B,P56557
TMEM50B,P56557
ARL4C,P56559
PEX3,P56589
NME5,P56597
PER3,P56645
SOX10,P56693
KCNQ4,P56696
WNT3,P56703
WNT3A,P56704
WNT4,P56705
WNT7B,P56706
RP1,P56715
RP1,P56715
PRSS12,P56730
CLDN15,P56746
CLDN15,P56746
CLDN6,P56747
CLDN8,P56748
CLDN12,P56749
CLDN12,P56749
CLDN17,P56750
BACE1,P56817
EDDM3B,P56851
CLDN18,P56856
CLDN20,P56880
CLDN20,P56880
GSC,P56915
HSD17B7,P56937
BCAR1,P56945
STX17,P56962
STX17,P56962
NRG3,P56975
NRG3,P56975
RBM11,P57052
H2BFS,P57053
PIGP,P57054
PIGP,P57054
RIPPLY3,P57055
SLC37A1,P57057
SLC37A1,P57057
HUNK,P57058
SIK1,P57059
SIK1,P57059
RWDD2B,P57060
PRDM15,P57071
SOX8,P57073
UBASH3A,P57075
C21orf59,P57076
CFAP298,P57076
MAP3K7CL,P57077
MAP3K7CL,P57077
RIPK4,P57078
RIPK4,P57078
WDR4,P57081
WDR4,P57081
TBX4,P57082
SCAND1,P57086
JAM2,P57087
TMEM33,P57088
TMEM33,P57088
SLC8A3,P57103
SYNJ2BP,P57105
GEMIN4,P57678
EVC,P57679
EVC,P57679
KLF3,P57682
PCBP3,P57721
PCBP4,P57723
PCBP4,P57723
TMPRSS3,P57727
RAB38,P57729
CARD18,P57730
RAB25,P57735
CORO7,P57737
TCTA,P57738
CLDN2,P57739
CLDN2,P57739
NUP107,P57740
GSDMD,P57764
GSDMD,P57764
SNX16,P57768
SNX16,P57768
RGS8,P57771
EEFSEC,P57772
GJA9,P57773
FBXW4,P57775
KCNK10,P57789
CABP4,P57796
SESN2,P58004
SESN3,P58005
FOXL2,P58012
SPINK7,P58062
EPPK1,P58107
INHBE,P58166
OR1D5,P58170
OR2B6,P58173
OR4D2,P58180
OR10A3,P58181
OR12D2,P58182
LOXL3,P58215
PROK1,P58294
VSX2,P58304
ZNF121,P58317
ZNF121,P58317
ANTXR2,P58335
MLF1,P58340
ADAMTS12,P58397
NRXN2,P58401
NXPH1,P58417
CLRN1,P58418
FAM3B,P58499
C21orf58,P58505
SMIM11A,P58511
SMIM11A,P58511
HGNC:15707,P58512
LINC01547,P58512
LINC00158,P58513
MTPN,P58546
FXYD7,P58549
YBEY,P58557
YBEY,P58557
EVA1C,P58658
SLC26A5,P58743
TIRAP,P58753
TIRAP,P58753
RHBDL3,P58872
HIST1H2BD,P58876
HIST1H2BD,P58876
DSCR9,P59020
DSCR10,P59022
RTP1,P59025
LINC00310,P59036
LINC00313,P59037
NLRP6,P59044
NLRP11,P59045
NLRP12,P59046
NLRP5,P59047
BRWD1-AS2,P59051
HGNC:16424,P59052
B3GALT5-AS1,P59052
CHMP4BP1,P59074
LINC00205,P59089
HGNC:16428,P59090
TSPEAR-AS2,P59090
LINC00315,P59091
STARD6,P59095
STARD6,P59095
DAOA,P59103
RAB15,P59190
TPPP2,P59282
TPPP2,P59282
ADAMTS20,P59510
TAS2R38,P59533
TAS2R38,P59533
TAS2R39,P59534
TAS2R40,P59535
TAS2R41,P59536
TAS2R43,P59537
TAS2R31,P59538
TAS2R46,P59540
TAS2R30,P59541
TAS2R19,P59542
TAS2R20,P59543
TAS2R50,P59544
TAS2R60,P59551
FXYD4,P59646
FXYD4,P59646
DEFA1,P59665
DEFA3,P59666
GNG2,P59768
GNG2,P59768
KIAA1024L,P59773
MINAR2,P59773
AP3S2,P59780
GPX6,P59796
SELENOV,P59797
ZNF280A,P59817
ZNF280A,P59817
BPIFB3,P59826
BPIFB4,P59827
DEFB131A,P59861
DCDC1,P59894
LILRA4,P59901
LILRA4,P59901
DNAJB13,P59910
OR2B8P,P59922
ZNF445,P59923
ZNF445,P59923
MCCD1,P59942
KRTAP12-1,P59990
KRTAP12-2,P59991
ARPC4,P59998
ELOF1,P60002
ELOF1,P60002
ANAPC15,P60006
ANAPC15,P60006
HILS1,P60008
KRTAP10-10,P60014
DEFB1,P60022
CD81,P60033
CD81,P60033
SEC61G,P60059
SEC61G,P60059
RNASE9,P60153
RNASE9,P60153
TPI1,P60174
PLP1,P60201
PLP1,P60201
EIF3E,P60228
NANOS2,P60321
NANOS3,P60323
NANOS3,P60323
KRTAP12-3,P60328
KRTAP12-4,P60329
KRTAP10-1,P60331
KRTAP10-2,P60368
KRTAP10-3,P60369
KRTAP10-5,P60370
KRTAP10-5,P60370
KRTAP10-6,P60371
KRTAP10-6,P60371
KRTAP10-4,P60372
KRTAP10-4,P60372
KRTAP10-7,P60409
KRTAP10-7,P60409
KRTAP10-8,P60410
KRTAP10-9,P60411
KRTAP10-11,P60412
KRTAP10-12,P60413
SEC61B,P60468
PTEN,P60484
ERVFRD-1,P60508
PPP4C,P60510
PPP4C,P60510
GABARAPL2,P60520
IL2,P60568
ROMO1,P60602
UBE2G2,P60604
CTXN1,P60606
MYL6,P60660
PFN3,P60673
ACTB,P60709
RAC3,P60763
C1QTNF8,P60827
C1QTNF8,P60827
EIF4A1,P60842
ZP1,P60852
RPS20,P60866
SNAP25,P60880
SNAP25,P60880
PRPS1,P60891
GPR85,P60893
GPR85,P60893
SEM1,P60896
PSMA6,P60900
S100A10,P60903
CDC42,P60953
CDC42,P60953
DSTN,P60981
GMFB,P60983
KRTDAP,P60985
RAB8A,P61006
SPCS3,P61009
SRP54,P61011
RAB4B,P61018
RAB2A,P61019
RAB5B,P61020
RAB5B,P61020
CKS1B,P61024
RAB10,P61026
CXCR4,P61073
UBE2D3,P61077
UBE2D3,P61077
UBE2M,P61081
UBE2K,P61086
UBE2N,P61088
RAB14,P61106
ZC3H6,P61129
ACTR3,P61158
ACTR2,P61160
ACTR1A,P61163
TMEM258,P61165
COPS2,P61201
ARF3,P61204
POLR2F,P61218
ABCE1,P61221
ABCE1,P61221
RAP1B,P61224
RAP1B,P61224
RAP2B,P61225
YPEL3,P61236
MAX,P61244
RPS3A,P61247
RPL26,P61254
RPL26,P61254
STX1B,P61266
SST,P61278
PSME3,P61289
HAND2,P61296
RPL15,P61313
RPL15,P61313
MAGOH,P61326
FGF12,P61328
RPL27,P61353
OSTN,P61366
OSTN,P61366
ISL1,P61371
ATP6V0D1,P61421
PCBD1,P61457
PCBD1,P61457
RPL37A,P61513
RHOA,P61586
RHOA,P61586
RND3,P61587
RND3,P61587
NAA20,P61599
NCALD,P61601
NCALD,P61601
HSPE1,P61604
SEC61A1,P61619
LYZ,P61626
ST8SIA6,P61647
VBP1,P61758
VBP1,P61758
STXBP1,P61764
B2M,P61769
DAD1,P61803
TGFB2,P61812
NPC2,P61916
COPZ1,P61923
PKIA,P61925
PKIA,P61925
RPL37,P61927
GNG11,P61952
SUMO2,P61956
UFM1,P61960
DCAF7,P61962
WDR5,P61964
WDR5,P61964
AP1S1,P61966
LMO4,P61968
LMO4,P61968
NUTF2,P61970
NUTF2,P61970
HNRNPK,P61978
HNRNPK,P61978
YWHAG,P61981
USP46,P62068
RRAS2,P62070
TIMM10,P62072
TSPAN5,P62079
RPS7,P62081
PPP1CA,P62136
PPP1CB,P62140
PPP1CB,P62140
NCS1,P62166
PSMC1,P62191
PSMC5,P62195
RPS8,P62241
RPS15A,P62244
RPS15A,P62244
RPS16,P62249
UBE2G1,P62253
UBE2H,P62256
YWHAE,P62258
RPS14,P62263
RPS14,P62263
RPS23,P62266
RPS18,P62269
RPS29,P62273
RPS13,P62277
RPS11,P62280
SNRPE,P62304
SNRPE,P62304
SNRPF,P62306
SNRPG,P62308
LSM3,P62310
LSM6,P62312
LSM6,P62312
SNRPD1,P62314
SNRPD1,P62314
SNRPD2,P62316
SNRPD3,P62318
SNRPD3,P62318
BTG1,P62324
TMSB4X,P62328
ARF6,P62330
PSMC6,P62333
SELENOT,P62341
TBPL1,P62380
TBPL1,P62380
RPL7A,P62424
POLR2G,P62487
RAB11A,P62491
ETF1,P62495
LCN6,P62502
ESRRG,P62508
CNBP,P62633
YPEL5,P62699
YPEL5,P62699
RPS4X,P62701
PPP2CB,P62714
ACTA2,P62736
ACTA2,P62736
RHOB,P62745
RPL23A,P62750
RPS6,P62753
VSNL1,P62760
HIST4H4,P62805
HIST1H4H,P62805
HIST1H2BG,P62807
HIST1H2BI,P62807
RAB1A,P62820
RAN,P62826
RAN,P62826
RPL23,P62829
RAP1A,P62834
RAP1A,P62834
UBE2D2,P62837
RPS15,P62841
RPS24,P62847
RPS25,P62851
RPS26,P62854
RPS26,P62854
RPS28,P62857
GNB1,P62873
GNB1,P62873
POLR2L,P62875
RBX1,P62877
GNB2,P62879
RPL30,P62888
RPL39,P62891
RPL31,P62899
RPL10A,P62906
RPL32,P62910
RPL32,P62910
RPL11,P62913
RPL8,P62917
RPL8,P62917
PPIA,P62937
FKBP1A,P62942
FKBP1A,P62942
RPL41,P62945
BLCAP,P62952
BLCAP,P62952
CACNG7,P62955
CACNG7,P62955
RPS27A,P62979
RPS27A,P62979
UBA52,P62987
UBA52,P62987
GRB2,P62993
TRA2B,P62995
RAC1,P63000
AP2B1,P63010
VAMP2,P63027
GNAS,P63092
GNAI1,P63096
PPP3R1,P63098
YWHAZ,P63104
YWHAZ,P63104
UBE2B,P63146
PPP2R2A,P63151
SNRPN,P63162
SNRPN,P63162
SUMO1,P63165
SUMO1,P63165
DYNLL1,P63167
DYNLL1,P63167
DYNLT1,P63172
RPL38,P63173
RPL38,P63173
SKP1,P63208
GNGT1,P63211
GNGT1,P63211
GNG3,P63215
GNG3,P63215
GNG5,P63218
RPS21,P63220
EIF5A,P63241
EIF5A,P63241
RACK1,P63244
KCNJ2,P63252
ACTG1,P63261
ACTG1,P63261
ACTG2,P63267
SUPT4H1,P63272
UBE2I,P63279
UBE2I,P63279
SELENOW,P63302
TMSB10,P63313
TNNC1,P63316
PPP2CA,P67775
YBX1,P67809
SEC11A,P67812
CSNK2B,P67870
CSNK2B,P67870
TPM4,P67936
ACTC1,P68032
UBE2L3,P68036
EEF1A1,P68104
FKBP1B,P68106
ACTA1,P68133
TUBA1B,P68363
TUBA4A,P68366
TUBB4B,P68371
CSNK2A1,P68400
CSNK2A1,P68400
PAFAH1B2,P68402
HIST1H3A,P68431
HIST1H3F,P68431
UBXN2A,P68543
HBB,P68871
NOMO3,P69849
HBG1,P69891
HBG2,P69892
HBA1,P69905
HBA2,P69905
CXADR,P78310
FAM193A,P78312
SH3BP2,P78314
SH3BP2,P78314
NOP14,P78316
NOP14,P78316
RNF4,P78317
RNF4,P78317
IGBP1,P78318
IGBP1,P78318
SIRPA,P78324
SIRPA,P78324
ADAM8,P78325
CYP4F2,P78329
PSPH,P78330
PSPH,P78330
RBM6,P78332
GPC5,P78333
GABRE,P78334
PITX1,P78337
EIF4G2,P78344
RPP38,P78345
RPP38,P78345
RPP30,P78346
GTF2I,P78347
ASIC1,P78348
DLG4,P78352
PIP4K2B,P78356
CNTNAP1,P78357
CNTNAP1,P78357
CTAG1A,P78358
SRPK2,P78362
SRPK2,P78362
ABCA4,P78363
PHC1,P78364
NKX3-2,P78367
CSNK1G2,P78368
CLDN10,P78369
CCT2,P78371
OLR1,P78380
SLC35A2,P78381
SLC35A1,P78382
SLC35B1,P78383
SLC35B1,P78383
SLC35B1,P78383
KRT83,P78385
KRT85,P78386
KRT85,P78386
PRAME,P78395
PRAME,P78395
CCNA1,P78396
RAE1,P78406
RAE1,P78406
BTN3A2,P78410
BTN3A2,P78410
IRX5,P78411
IRX6,P78412
IRX6,P78412
IRX4,P78413
IRX4,P78413
IRX1,P78414
IRX3,P78415
GSTO1,P78417
CX3CL1,P78423
POU6F2,P78424
NKX6-1,P78426
JAG1,P78504
KCNJ10,P78508
RELN,P78509
ST5,P78524
ST5,P78524
PRKDC,P78527
ADAM17,P78536
BLOC1S1,P78537
SRPX,P78539
ARG2,P78540
BTG2,P78543
ELF3,P78545
ELF3,P78545
NTHL1,P78549
NTHL1,P78549
IL13RA1,P78552
CCL20,P78556
MAP1A,P78559
CRADD,P78560
CRADD,P78560
PHEX,P78562
PHEX,P78562
ADARB1,P78563
PRR3,P79522
CCL8,P80075
CCL7,P80098
GPLD1,P80108
CXCL6,P80162
LCN2,P80188
MAP3K9,P80192
IFI35,P80217
MT1H,P80294
MT1X,P80297
NUCB2,P80303
NUCB2,P80303
HSD11B2,P80365
DLK1,P80370
DLK1,P80370
DLK1,P80370
ABAT,P80404
ABAT,P80404
S100A12,P80511
BASP1,P80723
BASP1,P80723
IGLV3-21,P80748
IGLV3-21,P80748
SIM1,P81133
SIM1,P81133
HAMP,P81172
GPSM2,P81274
GPSM2,P81274
PRLH,P81277
FAM189B,P81408
DEFB103A,P81534
DEFB103A,P81534
DCD,P81605
SSBP2,P81877
TMF1,P82094
SLC7A9,P82251
SLC7A9,P82251
CRB1,P82279
MRPS22,P82650
MRPS25,P82663
MRPS10,P82664
MRPS35,P82673
MRPS5,P82675
MRPS36,P82909
MRPS11,P82912
MRPS15,P82914
MRPS21,P82921
MRPS21,P82921
MRPS34,P82930
MRPS34,P82930
MRPS6,P82932
MRPS9,P82933
HMGN5,P82970
SARNP,P82979
RBP5,P82980
ADAMTSL3,P82987
HTRA4,P83105
HTRA3,P83110
LACTB,P83111
LSM11,P83369
COG7,P83436
RPL24,P83731
QRFP,P83859
TXNL4A,P83876
TXNL4A,P83876
RPL36A,P83881
RPL36A,P83881
CBX1,P83916
CBX1,P83916
SMAD3,P84022
HPCA,P84074
HPCA,P84074
ARF1,P84077
ARF1,P84077
ARF5,P84085
ERH,P84090
RHOG,P84095
RHOG,P84095
RPL19,P84098
SERF2,P84101
SERF2,P84101
SRSF3,P84103
MXRA7,P84157
H3F3A,P84243
H3F3B,P84243
SKOR1,P84550
SKOR1,P84550
FOXK1,P85037
ARHGAP8,P85298
PRR5,P85299
HTD2,P86397
ADORA2A-AS1,P86434
ZBED6,P86452
CCZ1B,P86790
CCZ1,P86791
TNFAIP6,P98066
TMPRSS15,P98073
TMPRSS15,P98073
SHC2,P98077
DAB2,P98082
MUC5AC,P98088
FBLN2,P98095
DGCR2,P98153
VLDLR,P98155
HSPG2,P98160
HSPG2,P98160
PKD1,P98161
PKD1,P98161
