GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	DATE
Q15274	QPRT	enables	GO:0004514	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002638|InterPro:IPR004393|InterPro:IPR036068	9606	InterPro		20201205
Q15274	QPRT	enables	GO:0016763	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR022412|InterPro:IPR037128	9606	InterPro		20201205
Q15274	QPRT	enables	GO:0004514	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.19	9606	UniProt		20201205
Q15274	QPRT	enables	GO:0004514	F	ECO:0000314	IDA	PMID:9473669		9606	MGI		20080221
Q15274	QPRT	enables	GO:0004514	F	ECO:0000304	TAS	Reactome:R-HSA-197268		9606	Reactome		20150207
Q15274	QPRT	enables	GO:0004514	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5I0M2|ensembl:ENSRNOP00000023080	9606	Ensembl		20201205
Q15274	QPRT	enables	GO:0004514	F	ECO:0000314	IDA	PMID:24038671		9606	UniProt		20200115
Q15274	QPRT	enables	GO:0004514	F	ECO:0000314	IDA	PMID:17868694		9606	UniProt		20080121
Q15274	QPRT	enables	GO:0004514	F	ECO:0000314	IDA	PMID:3409840		9606	UniProt		20080121
Q15274	QPRT	enables	GO:0004514	F	ECO:0000314	IDA	PMID:9473669		9606	UniProt		20080121
Q16394	EXT1	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0265974|MGI:MGI:894663|PANTHER:PTN000869020|UniProtKB:Q16394	9606	GO_Central		20190524
Q16394	EXT1	enables	GO:0015020	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0265974|MGI:MGI:894663|PANTHER:PTN000869020|UniProtKB:Q16394	9606	GO_Central		20190524
Q16394	EXT1	enables	GO:0015020	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027670	9606	InterPro		20201205
Q16394	EXT1	enables	GO:0050509	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.225	9606	UniProt		20201205
Q16394	EXT1	enables	GO:0050508	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.224	9606	UniProt		20201205
Q16394	EXT1	enables	GO:0050509	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97464|ensembl:ENSMUSP00000076505	9606	Ensembl		20201205
Q16394	EXT1	enables	GO:0050508	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97464|ensembl:ENSMUSP00000076505	9606	Ensembl		20201205
Q16394	EXT1	enables	GO:0015020	F	ECO:0000314	IDA	PMID:12907669		9606	BHF-UCL		20080228
Q16394	EXT1	enables	GO:0008375	F	ECO:0000314	IDA	PMID:12907669		9606	BHF-UCL		20080228
Q16394	EXT1	enables	GO:0042328	F	ECO:0000303	NAS	PMID:12907669		9606	BHF-UCL		20080228
Q16394	EXT1	enables	GO:0050509	F	ECO:0000303	NAS	PMID:12907669		9606	BHF-UCL		20080228
Q16394	EXT1	enables	GO:0050508	F	ECO:0000303	NAS	PMID:12907669		9606	BHF-UCL		20080228
Q16394	EXT1	enables	GO:0050508	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P97464	9606	UniProt		20050531
Q16394	EXT1	enables	GO:0050509	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P97464	9606	UniProt		20050531
Q16739	UGCG	enables	GO:0008120	F	ECO:0000318	IBA	PMID:21873635	CGD:CAL0000175173|FB:FBgn0067102|MGI:MGI:1332243|PANTHER:PTN000296098|RGD:621870|UniProtKB:Q16739|ZFIN:ZDB-GENE-030131-9885	9606	GO_Central		20200808
Q16739	UGCG	enables	GO:0008120	F	ECO:0000314	IDA	PMID:8643456		9606	UniProt		20190208
Q16739	UGCG	enables	GO:0102769	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.80	9606	UniProt		20201205
Q16739	UGCG	enables	GO:0008120	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.80	9606	UniProt		20201205
Q16739	UGCG	enables	GO:0008120	F	ECO:0000304	TAS	Reactome:R-HSA-1638104		9606	Reactome		20111007
Q16739	UGCG	enables	GO:0008120	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88693|ensembl:ENSMUSP00000030074	9606	Ensembl		20201205
Q16739	UGCG	enables	GO:0008120	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0E0|ensembl:ENSRNOP00000021110	9606	Ensembl		20201205
Q16831	UPP1	enables	GO:0004850	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010059	9606	InterPro		20201205
Q16831	UPP1	enables	GO:0016763	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018016	9606	InterPro		20201205
Q16831	UPP1	enables	GO:0004850	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.3	9606	UniProt		20201205
Q16831	UPP1	enables	GO:0009032	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52624|ensembl:ENSMUSP00000020677	9606	Ensembl		20201205
Q16831	UPP1	enables	GO:0004850	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52624|ensembl:ENSMUSP00000020677	9606	Ensembl		20201205
Q16831	UPP1	enables	GO:0004850	F	ECO:0000314	IDA	PMID:7488099		9606	UniProt		20200220
Q16842	ST3GAL2	enables	GO:0003836	F	ECO:0000314	IDA	PMID:8920913		9606	UniProt		20200904
Q16842	ST3GAL2	enables	GO:0003836	F	ECO:0000314	IDA	PMID:12716912		9606	UniProt		20200911
Q16842	ST3GAL2	enables	GO:0003836	F	ECO:0000314	IDA	PMID:25916169		9606	UniProt		20200907
Q16842	ST3GAL2	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675|InterPro:IPR012163	9606	InterPro		20201205
Q16842	ST3GAL2	enables	GO:0047288	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.2	9606	UniProt		20201205
Q16842	ST3GAL2	enables	GO:0003836	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.4	9606	UniProt		20201205
Q16842	ST3GAL2	enables	GO:0003836	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q11204|ensembl:ENSMUSP00000034197	9606	Ensembl		20201205
Q16842	ST3GAL2	enables	GO:0003836	F	ECO:0000314	IDA	PMID:9266697		9606	BHF-UCL	part_of(GO:1990743),has_input(CHEBI:17089),part_of(GO:0009101),part_of(GO:0006486)	20170803
Q16842	ST3GAL2	enables	GO:0003836	F	ECO:0000314	IDA	PMID:9266697		9606	BHF-UCL	has_input(CHEBI:50699),part_of(GO:0009312),part_of(GO:0097503)	20170803
Q16842	ST3GAL2	enables	GO:0047288	F	ECO:0000314	IDA	PMID:9266697		9606	BHF-UCL	has_input(CHEBI:27938),part_of(GO:0097503),part_of(GO:0030259),part_of(GO:0009247),has_output(CHEBI:78568)|has_input(CHEBI:87785),part_of(GO:0097503),part_of(GO:0030259),part_of(GO:0009247),has_output(CHEBI:78452)|has_input(CHEBI:82939),part_of(GO:0097503),part_of(GO:0030259),part_of(GO:0009247),has_output(CHEBI:82940)|has_input(CHEBI:88069),part_of(GO:0097503),part_of(GO:0030259),part_of(GO:0009247),has_output(CHEBI:90151)|has_input(CHEBI:82639),part_of(GO:0097503),part_of(GO:0030259),part_of(GO:0009247),has_output(CHEBI:82637)|has_input(CHEBI:77709),part_of(GO:0097503),part_of(GO:0030259),part_of(GO:0009247),has_output(CHEBI:78445)	20170803
Q16880	UGT8	enables	GO:0003851	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q09426	9606	UniProt		20200814
Q16880	UGT8	enables	GO:0008489	F	ECO:0000304	TAS	PMID:8661025		9606	PINC		20030904
Q16880	UGT8	enables	GO:0003851	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.47	9606	UniProt		20201205
Q16880	UGT8	enables	GO:0047263	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.47	9606	UniProt		20201205
Q16880	UGT8	enables	GO:0047263	F	ECO:0000304	TAS	Reactome:R-HSA-6785933		9606	Reactome		20150702
Q16880	UGT8	enables	GO:0003851	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09426|ensembl:ENSRNOP00000012676	9606	Ensembl		20201205
Q16880	UGT8	enables	GO:0008489	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09426|ensembl:ENSRNOP00000012676	9606	Ensembl		20201205
Q2NL67	PARP6	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000481687|UniProtKB:Q8N5Y8	9606	GO_Central		20170510
Q2NL67	PARP6	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
Q2NL67	PARP6	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
Q2PZI1	DPY19L1	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001266774|WB:WBGene00001078	9606	GO_Central		20170228
Q2TAA5	ALG11	enables	GO:0004377	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000282963|SGD:S000004993|TAIR:locus:2065080	9606	GO_Central		20200810
Q2TAA5	ALG11	enables	GO:0004377	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR038013	9606	InterPro		20201205
Q2TAA5	ALG11	enables	GO:0004377	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.131	9606	UniProt		20201205
Q3SY77	UGT3A2	enables	GO:0015020	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.17	9606	UniProt		20201205
Q3V5L5	MGAT5B	enables	GO:0030144	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:3606200|MGI:MGI:894701|PANTHER:PTN001030899|UniProtKB:Q09328|UniProtKB:Q3V5L5	9606	GO_Central		20200808
Q3V5L5	MGAT5B	enables	GO:0030144	F	ECO:0000314	IDA	PMID:19846580		9606	UniProt		20180925
Q3V5L5	MGAT5B	enables	GO:0030144	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026116	9606	InterPro		20201205
Q3V5L5	MGAT5B	enables	GO:0030144	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.155	9606	UniProt		20201205
Q3V5L5	MGAT5B	enables	GO:0030144	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q765H6|ensembl:ENSMUSP00000099316	9606	Ensembl		20201205
Q460N3	PARP15	enables	GO:1990404	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
Q460N3	PARP15	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
Q460N3	PARP15	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
Q460N3	PARP15	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
Q460N3	PARP15	enables	GO:0003950	F	ECO:0000315	IMP	PMID:16061477		9606	UniProt		20170503
Q460N3	PARP15	enables	GO:0003950	F	ECO:0000315	IMP	PMID:25635049		9606	UniProt		20170503
Q460N5	PARP14	enables	GO:1990404	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
Q460N5	PARP14	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
Q460N5	PARP14	enables	GO:1990404	F	ECO:0000314	IDA	PMID:18851833		9606	UniProt		20181127
Q460N5	PARP14	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
Q460N5	PARP14	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
Q460N5	PARP14	enables	GO:0003950	F	ECO:0000314	IDA	PMID:27796300		9606	UniProt		20170825
Q460N5	PARP14	enables	GO:0003950	F	ECO:0000315	IMP	PMID:16061477		9606	UniProt		20170503
Q495W5	FUT11	enables	GO:0046920	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0036485|MGI:MGI:1330859|MGI:MGI:2384748|PANTHER:PTN000231531|RGD:619954|RGD:735019|TAIR:locus:2094078|UniProtKB:G3MZR2|UniProtKB:P21217|UniProtKB:P22083|UniProtKB:P51993|UniProtKB:Q11128|UniProtKB:Q11130|UniProtKB:Q9Y231|WB:WBGene00001505|WB:WBGene00020222	9606	GO_Central		20170228
Q495W5	FUT11	enables	GO:0008417	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001503	9606	InterPro		20201205
Q495W5	FUT11	enables	GO:0046920	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017176	9606	InterPro		20201205
Q49A17	GALNTL6	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q49A17	GALNTL6	enables	GO:0004653	F	ECO:0000314	IDA	PMID:22186971		9606	UniProt		20170728
Q4G0N0	GGTA1	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005076	9606	InterPro		20201205
Q4G148	GXYLT1	enables	GO:0035252	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0039273|PANTHER:PTN000957209|UniProtKB:A0PJZ3|UniProtKB:Q4G148	9606	GO_Central		20190815
Q4G148	GXYLT1	enables	GO:0140563	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.42	9606	UniProt		20201205
Q4G148	GXYLT1	enables	GO:0035252	F	ECO:0000314	IDA	PMID:30169771		9606	FlyBase		20190128
Q4G148	GXYLT1	enables	GO:0035252	F	ECO:0000314	IDA	PMID:19940119		9606	UniProt		20091209
Q53GL7	PARP10	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
Q53GL7	PARP10	enables	GO:1990404	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
Q53GL7	PARP10	enables	GO:1990404	F	ECO:0000314	IDA	PMID:18851833		9606	UniProt		20181127
Q53GL7	PARP10	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
Q53GL7	PARP10	enables	GO:1990404	F	ECO:0000315	IMP	PMID:24695737		9606	UniProt		20181127
Q53GL7	PARP10	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
Q53GL7	PARP10	enables	GO:0003950	F	ECO:0000315	IMP	PMID:23473667		9606	UniProt	has_input(UniProtKB:P62827)	20170503
Q53GL7	PARP10	enables	GO:0003950	F	ECO:0000315	IMP	PMID:23575687		9606	UniProt		20140103
Q5BKT4	ALG10	enables	GO:0106073	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000312712|PomBase:SPAC56F8.06c|SGD:S000003459	9606	GO_Central		20200808
Q5BKT4	ALG10	enables	GO:0106073	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016900	9606	InterPro		20201205
Q5BKT4	ALG10	enables	GO:0106073	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.256	9606	UniProt		20201205
Q5I7T1	ALG10B	enables	GO:0106073	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000312712|PomBase:SPAC56F8.06c|SGD:S000003459	9606	GO_Central		20200808
Q5I7T1	ALG10B	enables	GO:0106073	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016900	9606	InterPro		20201205
Q5I7T1	ALG10B	enables	GO:0106073	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.256	9606	UniProt		20201205
Q5NDL2	EOGT	enables	GO:0016262	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0264672|MGI:MGI:2141669|PANTHER:PTN001841612	9606	GO_Central		20200206
Q5NDL2	EOGT	enables	GO:0016262	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BYW9	9606	UniProt		20120629
Q5NDL2	EOGT	enables	GO:0097363	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.255	9606	UniProt		20201205
Q5NDL2	EOGT	enables	GO:0016262	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BYW9|ensembl:ENSMUSP00000061610	9606	Ensembl		20201205
Q5T4D3	TMTC4	enables	GO:0000030	F	ECO:0000315	IMP	PMID:28973932		9606	UniProt		20181108
Q5T4D3	TMTC4	enables	GO:0004169	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.109	9606	UniProt		20201205
Q6GMV1	ALG1L	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000315506|SGD:S000000314	9606	GO_Central		20170228
Q6GMV1	ALG1L	enables	GO:0000030	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026051	9606	InterPro		20201205
Q6IS24	GALNT17	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q6L9W6	B4GALNT3	enables	GO:0008376	F	ECO:0000314	IDA	PMID:12966086		9606	HGNC-UCL		20060123
Q6L9W6	B4GALNT3	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926002|PANTHER:PTN000961849|UniProtKB:Q6L9W6|UniProtKB:Q76KP1|UniProtKB:Q86X52|UniProtKB:Q8IZ52|UniProtKB:Q8N6G5|UniProtKB:Q8TDX6	9606	GO_Central		20200710
Q6L9W6	B4GALNT3	enables	GO:0008376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008428	9606	InterPro		20201205
Q6L9W6	B4GALNT3	enables	GO:0033842	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.244	9606	UniProt		20201205
Q6NUS8	UGT3A1	enables	GO:0015020	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.17	9606	UniProt		20201205
Q6NUS8	UGT3A1	enables	GO:0015020	F	ECO:0000314	IDA	PMID:22621930		9606	MGI		20130313
Q6NUT2	DPY19L2	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001266774|WB:WBGene00001078	9606	GO_Central		20170228
Q6P4F1	FUT10	enables	GO:0046920	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0036485|MGI:MGI:1330859|MGI:MGI:2384748|PANTHER:PTN000231531|RGD:619954|RGD:735019|TAIR:locus:2094078|UniProtKB:G3MZR2|UniProtKB:P21217|UniProtKB:P22083|UniProtKB:P51993|UniProtKB:Q11128|UniProtKB:Q11130|UniProtKB:Q9Y231|WB:WBGene00001505|WB:WBGene00020222	9606	GO_Central		20170228
Q6P4F1	FUT10	enables	GO:0008417	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001503	9606	InterPro		20201205
Q6P4F1	FUT10	enables	GO:0046920	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017176	9606	InterPro		20201205
Q6P4F1	FUT10	enables	GO:0046920	F	ECO:0000304	TAS	PMID:11698403		9606	UniProt		20070906
Q6P9A2	GALNT18	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q6P9A2	GALNT18	enables	GO:0004653	F	ECO:0000314	IDA	PMID:22186971		9606	UniProt		20170728
Q6UW63	POGLUT2	enables	GO:0046527	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0086253|MGI:MGI:2444232|PANTHER:PTN000258331|UniProtKB:Q6UW63|UniProtKB:Q7Z4H8|UniProtKB:Q8NBL1	9606	GO_Central		20170228
Q6UW63	POGLUT2	enables	GO:0035252	F	ECO:0000314	IDA	PMID:30127001		9606	UniProt		20181102
Q6UW63	POGLUT2	enables	GO:0035251	F	ECO:0000314	IDA	PMID:30127001		9606	UniProt		20181102
Q6UWM9	UGT2A3	enables	GO:0015020	F	ECO:0000314	IDA	PMID:19858781		9606	UniProt		20100507
Q6UWM9	UGT2A3	enables	GO:0015020	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.17	9606	UniProt		20201205
Q6UX72	B3GNT9	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000221|PANTHER:PTN000130250|UniProtKB:Q7Z7M8|UniProtKB:Q9BYG0|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
Q6UX72	B3GNT9	enables	GO:0008532	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130272|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
Q6UX72	B3GNT9	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130250|WB:WBGene00000270	9606	GO_Central		20170511
Q6UX72	B3GNT9	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002659	9606	InterPro		20201205
Q6XQN6	NAPRT	enables	GO:0004514	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036068	9606	InterPro		20201205
Q6Y288	B3GLCT	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0011591|MGI:MGI:1095413|PANTHER:PTN000087478|UniProtKB:O00587|UniProtKB:Q8NES3	9606	GO_Central		20180308
Q6ZMB0	B3GNT6	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000221|PANTHER:PTN000130250|UniProtKB:Q7Z7M8|UniProtKB:Q9BYG0|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
Q6ZMB0	B3GNT6	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130250|WB:WBGene00000270	9606	GO_Central		20170511
Q6ZMB0	B3GNT6	enables	GO:0008532	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130272|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
Q6ZMB0	B3GNT6	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002659	9606	InterPro		20201205
Q6ZMB0	B3GNT6	enables	GO:0047224	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.147	9606	UniProt		20201205
Q6ZMB0	B3GNT6	enables	GO:0106328	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.147	9606	UniProt		20201205
Q6ZMB0	B3GNT6	enables	GO:0106327	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.147	9606	UniProt		20201205
Q6ZMB0	B3GNT6	enables	GO:0008378	F	ECO:0000314	IDA	PMID:11821425		9606	UniProt		20070914
Q6ZMB0	B3GNT6	enables	GO:0047223	F	ECO:0000303	NAS	PMID:11821425		9606	UniProt		20070914
Q6ZNW5	GDPGP1	enables	GO:0080048	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000467038|TAIR:locus:2116342|TAIR:locus:2161620|UniProtKB:Q6ZNW5|WB:WBGene00015678	9606	GO_Central		20170228
Q6ZNW5	GDPGP1	enables	GO:0080048	F	ECO:0000314	IDA	PMID:21507950		9606	UniProt		20110526
Q6ZNW5	GDPGP1	enables	GO:0080048	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026506	9606	InterPro		20201205
Q6ZNW5	GDPGP1	enables	GO:0080048	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.7.7.78	9606	UniProt		20201205
Q6ZPD9	DPY19L3	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001266774|WB:WBGene00001078	9606	GO_Central		20170228
Q6ZXV5	TMTC3	enables	GO:0000030	F	ECO:0000315	IMP	PMID:28973932		9606	UniProt		20181108
Q6ZXV5	TMTC3	enables	GO:0004169	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.109	9606	UniProt		20201205
Q70JA7	CHSY3	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926002|PANTHER:PTN000961849|UniProtKB:Q6L9W6|UniProtKB:Q76KP1|UniProtKB:Q86X52|UniProtKB:Q8IZ52|UniProtKB:Q8N6G5|UniProtKB:Q8TDX6	9606	GO_Central		20200710
Q70JA7	CHSY3	enables	GO:0047238	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000961850|UniProtKB:Q86X52|UniProtKB:Q8TDX6	9606	GO_Central		20200710
Q70JA7	CHSY3	enables	GO:0008376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008428	9606	InterPro		20201205
Q70JA7	CHSY3	enables	GO:0047238	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.175	9606	UniProt		20201205
Q70JA7	CHSY3	enables	GO:0050510	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.226	9606	UniProt		20201205
Q76KP1	B4GALNT4	enables	GO:0008376	F	ECO:0000314	IDA	PMID:15044014		9606	HGNC-UCL		20061130
Q76KP1	B4GALNT4	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926002|PANTHER:PTN000961849|UniProtKB:Q6L9W6|UniProtKB:Q76KP1|UniProtKB:Q86X52|UniProtKB:Q8IZ52|UniProtKB:Q8N6G5|UniProtKB:Q8TDX6	9606	GO_Central		20200710
Q76KP1	B4GALNT4	enables	GO:0008376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008428	9606	InterPro		20201205
Q76KP1	B4GALNT4	enables	GO:0033842	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.244	9606	UniProt		20201205
Q7Z388	DPY19L4	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001266774|WB:WBGene00001078	9606	GO_Central		20170228
Q7Z3E1	TIPARP	enables	GO:1990404	F	ECO:0000314	IDA	PMID:30373764		9606	UniProt		20181127
Q7Z3E1	TIPARP	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
Q7Z3E1	TIPARP	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
Q7Z3E1	TIPARP	enables	GO:0003950	F	ECO:0000314	IDA	PMID:23275542		9606	MGI		20140331
Q7Z3E1	TIPARP	enables	GO:0003950	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C1B2|ensembl:ENSMUSP00000048051	9606	Ensembl		20201205
Q7Z4H8	POGLUT3	enables	GO:0046527	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0086253|MGI:MGI:2444232|PANTHER:PTN000258331|UniProtKB:Q6UW63|UniProtKB:Q7Z4H8|UniProtKB:Q8NBL1	9606	GO_Central		20170228
Q7Z4H8	POGLUT3	enables	GO:0035252	F	ECO:0000314	IDA	PMID:30127001		9606	UniProt		20181102
Q7Z4H8	POGLUT3	enables	GO:0035251	F	ECO:0000314	IDA	PMID:30127001		9606	UniProt		20181102
